towerdb owner,identification - site key,identification - code,identification - fl,position - site name,identification - other mno fl,position - macro region,position - region,position - municipality,position - address,position - latitude,position - longitude,category - categorization by transmission sys (subcluster),category - categorization by site type,column1,category - categorisation by inhabitants,other - ownership,other - status,column2,column3,column4,column5,column6,column7,column8,column9,column10,lease contract - current annual lease fee,lease contract - lease contract comment,column11,column12,column13,column14,tenants - anchor,tenants - vf - ran sharing,tenants - vf - passive,tenants - wind - ran sharing,tenants - wind - passive,tenants - cosmote - passive,tenants - ran sharing tenants,tenants - passive tenants,tenants - non-mno tenants,tenants - non-mno tenant name,tenants - total tenants,column15,ee - no. of 24hr generators,ee - no. of standby generators,kpi - sites,kpi - tenants,msa - bts/replacement,msa - bts commitment site,column16,infrastructure type - technology,infrastructure type - fibre / microwave,infrastructure type - floor space,infrastructure type - tower height,column17,notified-97 (gr use only),changes (gr use only),msa - billing trigger stop date,other - indoor vs outdoor,skylon - category,msa - standard configuration,msa - construction type,msa - hub sites total mw diameter,bp - consolidated classification,msa - critical site,sensitive - due to,sensitive - description,sensitive - department,notified - department,notified - due to,msa - sensitive,msa - notified,notified - status,notified - details,msa - rectifier,msa - battery,msa - aircon,msa - revenue generating,msa - date of decommissioning,flag indicating bts site,msa - billing trigger date,msa - dg-shelter,msa - critical site in excess of the 15.5% cap,msa - form of active sharing,msa - start date for active sharing arrangement,msa - end date for active sharing arrangement,column18,msa - rfai date,msa - site acceptance date,msa - sub-lease reason,msa - sub-lease applies,msa - date of equipment removal (vf),msa - date of equipment removal (wh)
Vodafone,575-1000575,575,1000575,FAMAR,A81501,???????,?????? ????? ??????,??????,"???. ???????????? 7 (????? ????? ????????? 63), ??????",37.915375,23.72668611,Macro,Rooftop,,Heavy Urban,Shared_VF_Own,In Service,,,,,,,,,,22266.84,,,,,,1,0,0,1,0,0,1,0,0,,2,,0,0,1,1,,No,,2g/3g/4g,Fo,9.2,7.45,,,,,Indoor,RTT,Macro_3-Sector,Rooftop,,RTT,No,,,,,,No,No,,,Yes,Yes,Yes,1,,No,17/11/2020,No,No,MORAN,17/11/2020,,,,,,Yes,,
Vodafone,5751-3009757,5751,3009757,ANTHIRO KARDITSAS,A55901,?????????,?????????,????????,"???? ""???????"", ??????? ???????? ?????? (???. ????. ??????)",39.31789722,21.49664722,Macro,Greenfield,,Rural,Shared_VF_Own,In Service,,,,,,,,,,3102.96,,,,,,1,0,0,1,0,0,1,0,0,,2,,0,0,1,1,,No,,2g/3g,Mw,15,18,,,,,Indoor,GBT,Macro_3-Sector,Greenfield,,GBT,No,,,,,,No,No,,,Yes,Yes,Yes,1,,No,17/11/2020,No,No,MORAN,17/11/2020,,,,,,Yes,,
Vodafone,5752-3009847,5752,3009847,ANTHIRO KARDITSAS ROAD,A49101,?????????,?????????,????????,"????? ""??????"" (??????? ??????????? ???) , ???. ????. ???????????",39.343175,21.52498333,Macro,Greenfield,,Rural,Shared_VF_Own,In Service,,,,,,,,,,5686.2,,,,,,1,0,0,1,0,0,1,0,0,,2,,0,0,1,1,,No,,2g/3g,Mw,15,18,,,,,Indoor,GBT,Macro_3-Sector,Greenfield,,GBT,No,,,,,,No,No,,,Yes,Yes,Yes,1,,No,17/11/2020,No,No,MORAN,17/11/2020,,,,,,Yes,,
Vodafone,5759-3010169,5759,3010169,VOURVOULO SANTORINIS,904802,?????? ???????,?????,?????,"??????? ""??? ??????"", ???. ????. ????? (????), ?????????",36.42563611,25.443925,Macro,Rooftop,,Urban,Shared_VF_Own,In Service,,,,,,,,,,16584.24,,,,,,1,0,0,1,0,0,1,0,0,,2,,0,0,1,1,,No,,2g/3g/4g,Mw,8,3.4,,,,,Indoor,RTT,Macro_3-Sector,Rooftop,,RTT,No,,,,,,No,No,,,Yes,Yes,Yes,1,,No,17/11/2020,No,No,MORAN,17/11/2020,,,,,,Yes,,
Vodafone,5760-3017270,5760,3017270,LENTARIANA HANION,,??????,??????,??????,"?????? ??? 1? ??????? ???????? (O.T. 819), ??????? ""??????????""",35.50899167,24.04386389,Macro,Rooftop,,Urban,Standalone,In Service,,,,,,,,,,12535.44,,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,1,1,,No,,2g/3g/4g,Mw,4,3.8,,,,,Outdoor,RTT,Macro_3-Sector,Rooftop,,RTT,No,,,,,,No,No,,,No,No,No,1,,No,17/11/2020,No,No,,,,,,,,Yes,,
Vodafone,5761-3009137,5761,3009137,EMPAROS HERAKLIOU,188501,??????,?????????,????????????,"???? ""??????"" (? ?????), ???. ????. ????????",35.113975,25.36639444,Macro,Greenfield,,Rural,Shared_VF_Own,In Service,,,,,,,,,,6795.24,,,,,,1,0,0,1,0,0,1,0,0,,2,,0,0,1,1,,No,,2g/3g/4g,Mw,15,30,,,,,Indoor,GBT,Macro_3-Sector,Greenfield,,GBT,No,,,,,,No,No,,,Yes,Yes,Yes,1,,No,17/11/2020,No,No,MORAN,17/11/2020,,,,,,Yes,,
Vodafone,5763-3018017,5763,3018017,SPILIA HERAKLIOU,,??????,?????????,???????-???????????,"???????? ????????, ???.????????? ???? ???????",35.26897778,25.18333611,Macro,Rooftop,,Urban,Standalone,In Service,,,,,,,,,,12432,,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,1,1,,No,,2g/3g/4g,Mw,8,4.09,,,,,Outdoor,RTT,Macro_3-Sector,Rooftop,,RTT,No,,,,,,No,No,,,No,No,No,1,,No,17/11/2020,No,No,,,,,,,,Yes,,
Vodafone,5766-3009468,5766,3009468,GRA LIGIA LASITHIOU,462401,??????,????????,??????????,"???? ""??????? ??????"", ??????? ??? ?????, ???. ????. ??????????",35.02619167,25.67973611,Macro,Rooftop,,Urban,Shared_VF_Own,In Service,,,,,,,,,,7700.04,,,,,,1,0,0,1,0,0,1,0,0,,2,,0,0,1,1,,No,,2g/3g/4g,Mw,0,4.5,,,,,Indoor,RTT,Macro_3-Sector,Rooftop,,RTT,No,,,,,,No,No,,,Yes,Yes,Yes,1,,No,17/11/2020,No,No,MORAN,17/11/2020,,,,,,Yes,,
Vodafone,5767-3009177,5767,3009177,LITHINES - PISKOKEFALO RD,181903,??????,????????,???????,"???? ""?????? ? ???????""",35.11535278,26.02946944,Macro,Greenfield,,Rural,Shared_VF_Own,In Service,,,,,,,,,,20254.56,,,,,,1,0,0,1,0,0,1,0,0,,2,,1,0,1,1,,No,,2g/3g,Mw,15,30,,,,,Indoor,GBT,Macro_4-sector,Greenfield,,GBT,No,,,,,,No,No,,,Yes,Yes,Yes,1,,No,17/11/2020,No,No,MORAN,17/11/2020,,,,,,Yes,,
Vodafone,5768-3009073,5768,3009073,LASSITHI NAVY BASE,,??????,????????,??????,"??????? ???? ????????, ??????? ""?????????""",35.29701667,26.29309167,Macro,Greenfield,,Rural,Standalone,In Service,,,,,,,,,,0,No lease - Forest,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,1,1,,No,,2g/3g/4g,Mw,10,12,,,,,Outdoor,GBT,Macro_3-Sector,Greenfield,,GBT,No,,,,Licensing,Approvals,No,Yes,At Risk,,No,No,No,1,,No,17/11/2020,No,No,,,,,,,Forestal,No,,
Vodafone,5769-3009154,5769,3009154,KOLYMBARI HANION,444201,??????,??????,???????????,"???? ""??????"", ?????????",35.53482778,23.78469167,Macro,Rooftop,,Urban,Shared_VF_Own,In Service,,,,,,,,,,22164.96,,,,,,1,0,0,1,0,0,1,0,0,,2,,0,0,1,1,,No,,2g/3g/4g,Mw,4,5.2,,,,,Outdoor,RTT,Macro_3-Sector,Rooftop,,RTT,No,,,,,,No,No,,,No,No,No,1,,No,17/11/2020,No,No,MORAN,17/11/2020,,,,,,Yes,,
Vodafone,5770-3013871,5770,3013871,KOUNOUPIDIANA 2,446201,??????,??????,??????????,"???? ""??????"", ?????? ??? ???????? ??????????????",35.542325,24.07553333,Macro,Rooftop,,Urban,Shared_VF_Own,In Service,,,,,,,,,,26775.84,,,,,,1,0,0,1,0,0,1,0,0,,2,,0,0,1,1,,No,,2g/3g/4g,Mw,10,4.4,,,,,Outdoor,RTT,Macro_3-Sector,Rooftop,,RTT,No,,,,,,No,No,,,No,No,No,1,,No,17/11/2020,No,No,MORAN,17/11/2020,,,,,,Yes,,
Vodafone,577-1000577,577,1000577,KIPOUPOLIS,,???????,??????? ????? ??????,???????????,"????????? & ??????????? 2 & ??. ????? ????????, ?????????.",38.02926389,23.68335278,Macro,Rooftop,,Heavy Urban,Standalone,In Service,,,,,,,,,,6776.52,,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,1,1,,No,,2g/3g/4g,Mw,8.5,6.99,,,,,Indoor,RTT,Macro_3-Sector,Rooftop,,RTT,No,,,,,,No,No,,,Yes,Yes,Yes,1,,No,17/11/2020,No,No,,,,,,,,Yes,,
Vodafone,5775-3009579,5775,3009579,KATOIKIES SANTORINI,,?????? ???????,?????,?????,???? ??????????,36.41591111,25.43920278,Macro,Rooftop,,Urban,Standalone,In Service,,,,,,,,,,13104.72,,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,1,1,,No,,2g/3g/4g,Mw,10,5.4,,,,,Indoor,RTT,Macro_3-Sector,Rooftop,,RTT,No,,,,,,No,No,,,Yes,Yes,Yes,1,,No,17/11/2020,No,No,,,,,,,,Yes,,
Vodafone,5778-3013751,5778,3013751,KIONIA TINOU,464601,?????? ???????,?????,???????????,"""Tinos Beach Hotel"", ??????? ???????? ?????? ?????",37.55313333,25.13838611,Macro,Rooftop,,Urban,Shared_VF_Own,In Service,,,,,,,,,,11867.28,,,,,,1,0,0,1,0,0,1,0,0,,2,,0,0,1,1,,No,,2g/3g/4g,Mw,4,3.2,,,,,Outdoor,RTT,Macro_3-Sector,Rooftop,,RTT,No,,,,,,No,No,,,No,No,No,1,,No,17/11/2020,No,No,MORAN,17/11/2020,,,,,,Yes,,
Vodafone,578-1000578,578,1000578,BOURNAZI,,???????,??????? ????? ??????,???????????,"????. ?????????????????? & ???????? ????????, & ??. 28?? ?????????, ?????????",38.01315,23.70668611,Macro,Rooftop,,Heavy Urban,Standalone,In Service,,,,,,,,,,57492.72,,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,1,1,,No,,2g/3g/4g,Fo,8,2.7,,,,,Outdoor,RTT,Macro_3-Sector,Rooftop,,Special,No,,,,,,No,No,,,Yes,Yes,Yes,1,,No,17/11/2020,No,No,,,,,,,,Yes,,
Vodafone,5781-3013956,5781,3013956,PARALIA KSI KEFALONIA,941902,?????? ?????,???????????,???????,"????????? ""??"", ??????? ""????? ??????"", ???????????? (Hotel Apollonia)",38.16541944,20.41741944,Macro,Rooftop,,Urban,Shared_VF_Own,In Service,,,,,,,,,,2143.68,,,,,,1,0,0,1,0,0,1,0,0,,2,,0,0,1,1,,No,,2g/3g/4g,Mw,4,6.1,,,,,Outdoor,RTT,Macro_3-Sector,Rooftop,,RTT,No,,,,,,No,No,,,No,No,No,1,,No,17/11/2020,No,No,MORAN,17/11/2020,,,,,,Yes,,
Vodafone,5782-3010228,5782,3010228,AGIA ANNA VIOTIAS,267001,??????? ???????,????????,????????,"???? ""?????? - ??????"", ???. ????. ????????",38.33566111,22.87278056,Macro,Greenfield,,Rural,Shared_VF_Own,In Service,,,,,,,,,,0,No lease - Forest,,,,,1,0,0,1,0,0,1,0,0,,2,,1,0,1,1,,No,,2g/3g,Mw,15,30,,,,,Indoor,GBT,Macro_3-Sector,Greenfield,,GBT,No,,,,,,No,No,,,Yes,Yes,Yes,1,,No,17/11/2020,No,No,MORAN,17/11/2020,,,,,Forestal,No,,
Vodafone,5786-3009612,5786,3009612,LIANOKLADI FTHIOTIDAS,A18901,??????? ???????,?????????,?????????????,"???? ""?????????"", ???. ????. ?????????",38.95372222,22.31972222,Macro,Greenfield,,Rural,Shared_VF_Own,In Service,,,,,,,,,,2962.92,,,,,,1,0,0,1,0,0,1,0,0,,2,,0,0,1,1,,No,,2g/3g/4g,Mw,15,18,,,,,Indoor,GBT,Macro_3-Sector,Greenfield,,GBT,Yes,,,,,,No,No,,,Yes,Yes,Yes,1,,No,17/11/2020,No,No,MORAN,17/11/2020,,,,,,Yes,,
Vodafone,5787-3009601,5787,3009601,DILOFO FTHIOTIDOS,A03901,??????? ???????,?????????,???????????,"???? ""?? ????"", ???. ????. ??. ?????? (???????)",38.85900278,22.11582222,Macro,Greenfield,,Rural,Shared_VF_Own,In Service,,,,,,,,,,4200,,,,,,1,0,0,1,0,0,1,0,0,,2,,0,0,1,1,,No,,2g/3g,Mw,15,30,,,,,Indoor,GBT,Macro_3-Sector,Greenfield,,GBT,No,,,,,,No,No,,,Yes,Yes,Yes,1,,No,17/11/2020,No,No,MORAN,17/11/2020,,,,,,Yes,,
Vodafone,5788-3009613,5788,3009613,NIKOLITSI FTHIOTIDAS,A07201,??????? ???????,?????????,???????????,"???? ""???????"", ???. ????. ????????",38.79539167,22.09971111,Macro,Greenfield,,Rural,Shared_VF_Own,In Service,,,,,,,,,,7020,,,,,,1,0,0,1,0,0,1,0,0,,2,,1,0,1,1,,No,,2g/3g,Mw,15,30,,,,,Indoor,GBT,Macro_3-Sector,Greenfield,,GBT,No,,,,,,No,No,,,Yes,Yes,Yes,1,,No,17/11/2020,No,No,MORAN,17/11/2020,,,,,,Yes,,
Vodafone,5790-3025310,5790,3025310,LIMNIONAS EVIAS CodV (V),D43901,???????? ??????,,,"?????????-?????????, ???????","38� 43' 08.00"" N ","23� 44' 50.00"" E",Macro,Greenfield,,,Shared_VF_Own,Planned,,,,,,,,,,518, ,,,,,1,0,0,1,0,0,1,0,0,,2,,0,0,0,0,BTS,No,,,,,,,,,,,GBT,,Greenfield,,GBT,No,,,,,,No,No,,,No,No,No,0,,Yes,9/9/9999,No,No,,,,,,,,Yes,,
Vodafone,5792-3009463,5792,3009463,STROFILIA EVIAS,A16801,??????? ???????,???????,??????,"???? ""?????????"" (???????? # 355), ?????????",38.80898611,23.39113889,Macro,Greenfield,,Rural,Shared_VF_Own,In Service,,,,,,,,,,3384.36,,,,,,1,0,0,1,0,0,1,0,0,,2,,0,0,1,1,,No,,2g/3g/4g,Mw,15,30,,,,,Indoor,GBT,Macro_3-Sector,Greenfield,,GBT,No,,,,,,No,No,,,Yes,Yes,Yes,1,,No,17/11/2020,No,No,MORAN,17/11/2020,,,,,,Yes,,
Vodafone,5793-3011768,5793,3011768,AGIOS GEORGIOS IMATHIAS,A42501,????????? ??????????,???????,?????,"???? ""????????"" ? ""????? ??????????"" (???????? # 178), ???. ????. ????????",40.59704722,22.17725556,Macro,Greenfield,,Rural,Shared_VF_Own,In Service,,,,,,,,,,3500.4,,,,,,1,0,0,1,0,0,1,0,0,,2,,0,0,1,1,,No,,2g/3g/4g,Mw,15,30,,,,,Indoor,GBT,Macro_3-Sector,Greenfield,,GBT,No,CP authority issues,?????? ????????,Retention,,,Yes,No,,,Yes,Yes,Yes,1,,No,17/11/2020,No,No,MORAN,17/11/2020,,,,,,Yes,,
Vodafone,5794-3009809,5794,3009809,MARATHIAS FOKIDOS,266802,??????? ???????,???????,????????,"???? ""???????? ? ???????"", ???. ????. ?????????",38.39650556,22.03275556,Macro,Greenfield,,Rural,Shared_VF_Own,In Service,,,,,,,,,,5848.44,,,,,,1,0,0,1,0,0,1,0,0,,2,,0,0,1,1,,No,,2g/3g/4g,Mw,15,24,,,,,Indoor,GBT,Macro_3-Sector,Greenfield,,GBT,No,,,,,,No,No,,,Yes,Yes,Yes,1,,No,17/11/2020,No,No,MORAN,17/11/2020,,,,,,Yes,,
Vodafone,5797-3009455,5797,3009455,ASPRO PELLAS,A28601,????????? ??????????,??????,? ??????????,"???? ""???????"", ??????",40.7426,22.22837222,Macro,Greenfield,,Rural,Shared_VF_Own,In Service,,,,,,,,,,3251.52,,,,,,1,0,0,1,0,0,1,0,0,,2,,0,0,1,1,,No,,2g/3g/4g,Mw,10.38,36,,,,,Indoor,GBT,Macro_3-Sector,Greenfield,,GBT,No,,,,,,No,No,,,Yes,Yes,Yes,1,,No,17/11/2020,No,No,MORAN,17/11/2020,,,,,,Yes,,
Vodafone,5801-3009739,5801,3009739,PRODROMOS KARDITSAS,940901,?????????,?????????,??????,"6? ???. ?????????-???????, ?????????",39.37205833,21.990275,Macro,Rooftop,,Urban,Shared_VF_Own,In Service,,,,,,,,,,6308.16,,,,,,1,0,0,1,0,0,1,0,0,,2,,0,0,1,1,,No,,2g/3g/4g,Mw,10,4.47,,,,,Outdoor,RTT,Macro_3-Sector,Rooftop,,RTT,No,,,,,,No,No,,,No,No,No,1,,No,17/11/2020,No,No,MORAN,17/11/2020,,,,,,Yes,,
Vodafone,5802-3010692,5802,3010692,STAVROHORI VIPE KILKIS,A87701,????????? ??????????,??????,??????,"????????? ""??????????"" (????? # 911), ???. ????. ????????????",41.04786944,22.78895556,Macro,Greenfield,,Rural,Shared_VF_Own,In Service,,,,,,,,,,2599.2,,,,,,1,0,0,1,0,0,1,0,0,,2,,0,0,1,1,,No,,2g/3g,Mw,15,30,,,,,Indoor,GBT,Macro_4-sector,Greenfield,,GBT,No,,,,,,No,No,,,Yes,Yes,Yes,1,,No,17/11/2020,No,No,MORAN,17/11/2020,,,,,,Yes,,
Vodafone,580-3011827,580,3011827,KIFISSIA CEMETERY,,???????,??????? ????? ??????,????????,????????? 15,38.06731667,23.82835833,Macro,Rooftop,,Heavy Urban,Standalone,In Service,,,,,,,,,,27054.24,,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,1,1,,No,,2g/3g/4g,Fo,10.26,3.65,,,,,Indoor,RTT,Macro_3-Sector,Rooftop,,RTT,No,,,,,,No,No,,,Yes,Yes,Yes,1,,No,17/11/2020,No,No,,,,,,,,Yes,,
Vodafone,5803-3009780,5803,3009780,OLYMPOY SARONIDA,D46701,???????,?????????? ???????,????????? (?????????),??????? 69 & ?????,37.74398333,23.91029722,Macro,Rooftop,,Urban,Shared_VF_Own,In Service,,,,,,,,,,14414.88,,,,,,1,0,0,1,0,0,1,0,0,,2,,0,0,1,1,,No,,2g/3g/4g,Fo,8,6.9,,,,,Indoor,RTT,Macro_3-Sector,Rooftop,,RTT,No,,,,,,No,No,,,Yes,Yes,Yes,1,,No,17/11/2020,No,No,MORAN,17/11/2020,,,,,,Yes,,
Vodafone,5804-3009804,5804,3009804,PARALIA KATERINIS 2,,????????? ??????????,???????,????????,"????????? 6, ???. ????. ???????? ?????????",40.26481944,22.59503889,Macro,Rooftop,,Urban,Standalone,In Service,,,,,,,,,,8156.76,,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,1,1,,No,,2g/3g/4g,Mw,10,4.09,,,,,Outdoor,RTT,Macro_3-Sector,Rooftop,,RTT,No,,,,,,No,No,,,No,No,No,1,,No,17/11/2020,No,No,,,,,,,,Yes,,
Vodafone,5807-3011976,5807,3011976,VATHI LASITHIOU,352901,??????,????????,????? ????????,"???? ""?????? ????""",35.14480278,25.72279444,Macro,Greenfield,,Rural,Shared_VF_Own,In Service,,,,,,,,,,10210.2,,,,,,1,0,0,1,0,0,1,0,0,,2,,0,0,1,1,,No,,2g/3g/4g,Mw,4,9,,,,,Outdoor,GBT,Macro_3-Sector,Greenfield,,GBT,No,,,,,,No,No,,,No,No,No,1,,No,17/11/2020,No,No,MORAN,17/11/2020,,,,,,Yes,,
Vodafone,58-1000058,58,1000058,??????????,,???????,?????? ????? ??????,?????????,"??????????? 74 & ?????????, ?.? 357, ??????????",37.94176389,23.68779444,Macro,Rooftop,,Heavy Urban,Standalone,In Service,,,,,,,,,,22274.76,,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,1,1,,No,,2g/3g/4g,Fo,13.85,7.3,,,,,Indoor,RTT,Macro_3-Sector,Rooftop,,RTT,No,,,,,,No,No,,,Yes,Yes,Yes,1,,No,17/11/2020,No,No,,,,,,,,Yes,,
Vodafone,581-1000581,581,1000581,SOLONOS SQ.,,???????,????????? ????? ??????,????????,"??????? 140, ??????? ???????",37.985375,23.73251944,Macro,Rooftop,,Heavy Urban,Standalone,In Service,,,,,,,,,,19002.36,,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,1,1,,No,,2g/3g/4g,Fo,9,6.5,,,,,Indoor,RTT,Transmission Hub Site_3-Sector,Rooftop,<09,RTT,Yes,owner,??????????? / ?????????,Retention,,,Yes,No,,,Yes,Yes,Yes,1,,No,17/11/2020,No,No,,,,,,,,Yes,,
Vodafone,581-3024242,581,3024242,SOLONOS REL.,,???????,????????? ????? ??????,????????,??????? 14,37.98477778,23.73438889,Macro,Rooftop,,Heavy Urban,Standalone,Planned,,,,,,,,,,1554,,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,0,0,,No,,2g/3g/4g,Fo,,,,,,,,RTT,Macro_3-Sector,Rooftop,,RTT,No,,,,,,No,No,,,No,No,No,0,,Yes,9/9/9999,No,No,,,,,,,,Yes,,
Vodafone,5813-3011143,5813,3011143,RIZAREION TRIKALON,A05701,?????????,????????,?????????,"???? ""?????????"", ????????? ?????????",39.53816944,21.812775,Macro,Greenfield,,Rural,Shared_VF_Own,In Service,,,,,,,,,,5042.64,,,,,,1,0,0,1,0,0,1,0,0,,2,,0,0,1,1,,No,,2g/3g/4g,Mw,15,30,,,,,Indoor,GBT,Macro_4-sector,Greenfield,,GBT,No,,,,,,No,No,,,Yes,Yes,Yes,1,,No,17/11/2020,No,No,MORAN,17/11/2020,,,,,,Yes,,
Vodafone,5818-3010745,5818,3010745,KALI KOMI KARDITSAS,443202,?????????,?????????,????????,"???? ""???????"", ???????? ????????",39.36623333,21.38803333,Macro,Greenfield,,Rural,Shared_VF_Own,In Service,,,,,,,,,,5892.96,,,,,,1,0,0,1,0,0,1,0,0,,2,,0,0,1,1,,No,,2g/3g,Mw,15,12,,,,,Indoor,GBT,Macro_3-Sector,Greenfield,,GBT,No,,,,,,No,No,,,Yes,Yes,Yes,1,,No,17/11/2020,No,No,MORAN,17/11/2020,,,,,,Yes,,
Vodafone,5819-3011311,5819,3011311,KAMINIA HERAKLIOU II,,??????,?????????,?????????,???????? 64,35.33786667,25.117225,Macro,Rooftop,,Urban,Standalone,In Service,,,,,,,,,,10519.2,,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,1,1,,No,,2g/3g/4g,Fo,8,6.2,,,,,Indoor,RTT,Macro_3-Sector,Rooftop,,RTT,No,,,,,,No,No,,,Yes,Yes,Yes,1,,No,17/11/2020,No,No,,,,,,,,Yes,,
Vodafone,5824-3011551,5824,3011551,AG NIKOLAOS CITY 2,356402,??????,????????,????? ????????,"28?? ????????? 19 & ?????????? (& ??????), ????? ????????",35.19008056,25.72140556,Macro,Rooftop,,Urban,Shared_VF_Own,In Service,,,,,,,,,,13550.16,,,,,,1,0,0,1,0,0,1,0,0,,2,,0,0,1,1,,No,,2g/3g/4g,Mw,8,4.3,,,,,Indoor,RTT,Macro_3-Sector,Rooftop,,RTT,No,,,,Licensing,Approvals,No,Yes,At Risk,,Yes,Yes,Yes,1,,No,17/11/2020,No,No,MORAN,17/11/2020,,,,,,Yes,,
Vodafone,5826-3010180,5826,3010180,NEA HORA HANION 3G 5826 A,944001,??????,??????,??????,"?????? ????????? 19-21, ???? ??????",35.51065833,24.00303056,Macro,Rooftop,,Urban,Shared_VF_Own,In Service,,,,,,,,,,16037.28,,,,,,1,0,0,1,0,0,1,0,0,,2,,0,0,1,1,,No,,2g/3g,Mw,8,5.6,,,,,Indoor,RTT,Macro_3-Sector,Rooftop,,RTT,No,,,,Licensing,Approvals,No,Yes,Has Been Dismantled,Temporary,No,No,No,1,,No,17/11/2020,No,No,MORAN,19/12/2020,,,,,,Yes,,
Vodafone,583-1000583,583,1000583,AGIA PARASKEVI CEMETERY,,???????,??????? ????? ??????,????????,"?? 12, ????????",37.99759444,23.8103,Macro,Rooftop,,Heavy Urban,Standalone,In Service,,,,,,,,,,13429.44,,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,1,1,,No,,2g/3g,Mw,2.3,5.3,,,,,Outdoor,RTT,Macro_3-Sector,Rooftop,,RTT,No,CP authority issues,?????? ???????????,Retention,,,Yes,No,,,No,No,No,1,,No,17/11/2020,No,No,,,,,,,,Yes,,
Vodafone,5833-3009654,5833,3009654,ISTHMOS KORINTHOU,149002,????????????,?????????,??????????,"79? ???. ?.?.?. ??????-????????, ???. ????. ???????",37.92510833,22.99249722,Macro,Rooftop,,Urban,Shared_VF_Own,In Service,,,,,,,,,,21762.36,,,,,,1,0,0,1,0,0,1,0,0,,2,,0,0,1,1,,No,,2g/3g/4g,Mw,8,4.3,,,,,Indoor,RTT,Macro_3-Sector,Rooftop,,RTT,No,,,,,,No,No,,,Yes,Yes,Yes,1,,No,17/11/2020,No,No,MORAN,17/11/2020,,,,,,Yes,,
Vodafone,5837-3010041,5837,3010041,TRYMONOCHORI SERRON,364201,????????? ??????????,??????,?????????????,"???? ""??????????"" (??????????? 1318), ???. ????. ??????????????",41.24924722,23.32036667,Macro,Greenfield,,Rural,Shared_VF_Own,In Service,,,,,,,,,,3275.76,,,,,,1,0,0,1,0,0,1,0,0,,2,,0,0,1,1,,No,,2g/3g,Mw,15,30,,,,,Indoor,GBT,Macro_3-Sector,Greenfield,,GBT,No,,,,,,No,No,,,Yes,Yes,Yes,1,,No,17/11/2020,No,No,MORAN,17/11/2020,,,,,,Yes,,
Vodafone,5838-3015558,5838,3015558,POROIA SERRON,A85801,????????? ??????????,??????,????????,"??????????? 838, ???????????? ??? ???????",41.27536389,23.02396944,Macro,Greenfield,,Rural,Shared_VF_Own,In Service,,,,,,,,,,3549.36,,,,,,1,0,0,1,0,0,1,0,0,,2,,0,0,1,1,,No,,2g/3g,Mw,15,30,,,,,Indoor,GBT,Macro_3-Sector,Greenfield,,GBT,No,,,,,,No,No,,,Yes,Yes,Yes,1,,No,17/11/2020,No,No,MORAN,17/11/2020,,,,,,Yes,,
Vodafone,5839-3010100,5839,3010100,LEFKIMI CNR CORFU,,?????? ?????,????????,???????????,"??? ??? ?????. ???? ????????-???????-????? (21?? ???????), ????????",39.42180556,20.07577222,Macro,Rooftop,,Urban,Standalone,In Service,,,,,,,,,,8884.92,,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,1,1,,No,,2g/3g/4g,Mw,4,6.1,,,,,Indoor,RTT,Macro_3-Sector,Rooftop,,RTT,No,,,,,,No,No,,,Yes,Yes,Yes,1,,No,17/11/2020,No,No,,,,,,,,Yes,,
Vodafone,584-1000584,584,1000584,AKTI POSIDONOS,D23801,???????,????????,????????,"???????? 1 & ???????, ????????",37.945375,23.64418333,Macro,Rooftop,,Heavy Urban,Shared_VF_Own,In Service,,,,,,,,,,23828.04,,,,,,1,0,0,1,0,0,1,0,0,,2,,0,0,1,1,,No,,2g/3g/4g,Fo,8,3.72,,,,,Indoor,RTT,Macro_3-Sector,Rooftop,,RTT,No,,,,,,No,No,,,Yes,Yes,Yes,1,,No,17/11/2020,No,No,MORAN,17/11/2020,,,,,,Yes,,
Vodafone,5844-3012303,5844,3012303,MELANES NAXOU,433902,?????? ???????,?????,?????,"???? ""??????"", ??????? ""?????"", ?.?. ?????????, ????? ?????",37.09951944,25.46088333,Macro,Greenfield,,Rural,Shared_VF_Own,In Service,,,,,,,,,,3643.68,,,,,,1,0,0,1,0,0,1,0,0,,2,,0,0,1,1,,No,,2g/3g/4g,Mw,15,12,,,,,Indoor,GBT,Macro_3-Sector,Greenfield,,GBT,No,,,,,,No,No,,,Yes,Yes,Yes,1,,No,17/11/2020,No,No,MORAN,17/11/2020,,,,,,Yes,,
